Edge1,Edge2,Weight
5,60,43.59517649149044
5,62,15.355990135903147
6,7,25.843425142845746
6,14,16.346382476882482
6,15,45.885105636530525
6,18,18.3341302511336
6,30,11.302469155465772
6,31,21.524973188331526
6,34,17.90604882042611
6,37,36.30283714315505
6,38,45.95810919082753
6,42,33.47320918995633
6,43,32.29344998580302
6,45,4.429725961866837
6,47,6.885178027804178
6,52,25.652104942540493
6,54,16.556075179461928
6,55,29.06640666837682
6,57,40.647819417235674
6,59,26.092146010332723
6,62,7.413065674187269
6,66,30.374363703958007
6,67,12.380399221485911
6,69,36.275551710109546
7,8,1.8122089757691084
7,13,31.278098584351998
7,21,9.954621948134745
7,31,22.67997686529305
7,33,14.540307235523736
7,36,2.8758176001162816
7,38,1.5367054442680772
7,40,39.55990521153987
7,42,24.443971853855235
7,56,46.95600254073631
7,58,28.569313902650638
7,59,1.0421675517724271
7,62,26.28593633916768
7,63,17.36157263141868
7,64,39.479721854428504
7,68,35.30362420237697
7,69,46.0649047170614
7,72,0.48051119652468555
8,11,16.64896748354768
8,12,10.642049788156704
8,14,48.007639575040486
8,17,7.893770248726656
8,18,34.35445852239724
8,19,6.091310900913388
8,22,49.600865216098676
8,23,45.33223980292376
8,25,29.714951286438414
8,28,24.080112457448227
8,31,30.05329046570051
8,33,20.87160951528764
8,37,11.785033638982807
8,38,21.760538223194743
8,40,22.743776928297656
8,47,17.27873502884091
8,48,7.437798497618914
8,51,33.74077137661065
8,59,9.82391225826007
8,62,1.9541457716202637
8,63,21.090098269311508
8,69,21.9014075484756
8,70,17.554017869536036
8,74,20.309289989832134
9,11,13.744867908493202
9,13,10.0518121906158
9,16,0.14388534079947668
9,19,41.00286221530141
9,25,21.785809002453192
9,26,12.809783244114376
9,28,45.417483846138964
9,29,15.384597398171834
9,31,9.971946163434708
9,33,45.65287583942571
9,34,24.688942724074455
9,37,45.44269139377866
9,41,12.364794344992847
9,43,15.979318957879002
9,45,36.50975463829126
9,46,18.52792389768185
9,50,22.356158770999997
9,51,32.3018852149684
9,57,5.812301011449961
9,58,28.4218188542319
9,61,5.2314409018363595
9,66,27.381547441945646
9,67,15.069479825307141
9,68,1.0078901630545256
9,72,33.313674570478604
10,11,48.21217343626625
10,13,29.172203571551346
10,22,35.46757076911893
10,27,15.989529166957395
10,28,49.771668285614524
10,32,26.486206175390347
10,34,11.231087659571276
10,36,39.91957856165079
10,38,12.082081560836034
10,45,14.944492762464506
10,59,22.356751789549868
10,62,18.271120864979522
10,64,19.66551517319231
10,65,34.88387118965829
10,67,46.00694693329002
10,71,25.275579811611987
11,16,23.698992410195764
11,17,34.556579148254855
11,22,40.23640521940404
11,25,39.85375960703423
11,26,8.95915769325505
11,28,43.18163154391466
11,29,5.02821215610475
11,31,26.17691645549135
11,36,20.341406526145526
11,39,30.05447984842842
11,42,21.44483979628661
11,43,17.287746668095892
11,48,21.127540957889885
11,54,13.084413354425934
11,55,34.984174398615096
11,56,27.64502157698122
11,65,19.377361119055198
11,70,27.68688552947946
11,73,17.6064399886629
12,14,27.61555434519919
12,16,26.533253886835585
12,18,20.781155268072904
12,24,28.278578196389308
12,30,5.698777005046196
12,32,10.300908479543624
12,34,39.04471605235434
12,35,21.2025667150608
12,37,21.225535727625722
12,41,46.838407815595254
12,45,3.265022837332915
12,48,20.668596904518242
12,52,20.71387372996878
12,53,15.206840686132661
12,54,45.011714740820565
12,55,24.251136353758508
12,58,32.13567148403389
12,62,47.48713984570317
12,72,7.150844050152427
13,19,27.05011525874024
13,29,7.986016790770211
13,30,21.89907072290706
13,32,49.80119261804612
13,36,48.00425190451478
13,39,36.55588752774194
13,42,27.6601742451356
13,43,35.62071770379972
13,44,32.51331952461094
13,46,1.688569634564796
13,49,29.672014174969025
13,50,16.612264119603314
13,58,46.71380958312307
13,63,20.44711159561593
13,64,37.97232066276685
13,65,31.635405452101278
13,68,19.934461693266677
14,17,27.54238091944931
14,18,11.746432093436121
14,26,27.656028034409303
14,31,46.1997163174654
14,32,24.165247578869785
14,33,24.140028966658793
14,38,27.97198318500153
14,42,12.153661941582255
14,44,6.67557577212653
14,46,23.822368913991358
14,47,27.733714651519925
14,54,29.367298613770842
14,59,48.74086107562915
14,65,33.06339033986364
14,66,16.549316215883042
14,73,35.08299932100892
15,16,43.83800006292791
15,19,3.738956705831442
15,21,36.000881920521934
15,25,15.780316011817398
15,27,36.91820879789599
15,28,18.524762983031795
15,30,14.16927562212259
15,31,12.223230862427027
15,39,2.950106078526421
15,43,33.48328006650166
15,45,0.5604234904573235
15,47,14.335105375123746
15,50,29.07826401575569
15,51,13.870472595584516
15,55,36.42545239447814
15,56,20.205522259501468
15,57,25.841138348020458
15,59,36.462934268199575
15,61,1.8537888922381507
15,66,43.95569123889292
15,72,32.989854525247125
15,73,22.772442367328445
16,17,1.898696495585106
16,22,14.232066760025402
16,24,43.865318935642165
16,27,30.59420920026121
16,33,4.165120373107611
16,39,9.91752731351303
16,40,46.330136511676415
16,43,42.935060907456524
16,44,26.556450212984178
16,46,34.85598472560661
16,48,35.96649121621722
16,52,34.791851283898474
16,56,18.54718125388431
16,57,41.16726226014
16,59,12.682278323770158
16,60,36.73813595517777
16,62,35.860984344450955
16,65,34.95186765954461
16,66,25.772387576689425
16,70,12.088021810649142
16,73,8.786419876030932
17,18,31.74508417008881
17,28,31.10759526763804
17,33,21.466718841645083
17,37,32.49348740973329
17,40,30.81105773221729
17,42,0.8118729607911268
17,46,16.386556113905147
17,50,35.595313123171046
17,55,4.024067371228118
17,60,9.496626137288661
17,61,8.791627616613962
17,63,11.764665595550921
17,64,45.508138697672834
17,74,32.45831527706928
18,22,20.23345890481043
18,23,44.52660521438261
18,25,6.570753416689107
18,27,36.89224717854638
18,29,35.65274314763231
18,31,5.681110114048965
18,40,24.151798025414827
18,44,1.2516613542162713
18,47,26.795903005278088
18,55,17.44855024985409
18,57,26.499940490650904
18,61,10.409881055816578
18,68,31.349629881564773
18,70,29.19502598137822
18,71,16.185183685258664
18,73,28.945604062992064
19,20,31.460386449157262
19,23,18.79765506900665
19,29,43.388047478795
19,35,33.93084143781007
19,39,35.07045438595351
19,48,27.613268128889203
19,51,6.15003550796806
19,54,48.49775403419557
19,58,37.434142283132545
19,62,44.75954089449808
19,64,32.48905368985357
19,65,12.266472320843363
19,68,31.5036057529167
19,72,39.602474169800885
19,74,43.67663442753056
20,22,23.488020275794565
20,23,0.4160135065968129
20,26,42.311579489679914
20,29,11.457630341282904
20,31,4.073624816557081
20,33,15.952432457369191
20,35,33.06733425089804
20,37,21.630880123034608
20,41,0.8988241356009286
20,42,40.67067246654012
20,43,45.24586372862103
20,44,2.7131245529452563
20,48,20.634789825298444
20,49,33.070549532742994
20,50,33.866967553993156
20,53,29.481708484174696
20,55,26.527291853653345
20,57,22.49511469646211
20,60,17.892710030216413
20,62,18.928680647690715
20,63,16.262175178542314
20,64,33.07489648440911
20,68,15.44955034837458
20,70,36.66940353695691
20,71,24.35070558683514
20,74,43.930145934400585
21,24,6.108326943392378
21,25,49.683275771522375
21,26,0.7113635773931648
21,28,30.28882549109892
21,29,12.63549701609189
21,35,10.995288997069869
21,36,15.151222386087692
21,38,49.49613285482244
21,39,7.977942030110052
21,40,37.86600079021031
21,42,27.95766211937464
21,45,35.49572949333524
21,47,45.5000387785692
21,50,45.50194346784161
21,56,20.16777550442546
21,61,24.430791642489897
21,62,11.527744697604913
21,63,5.525943272171119
21,64,32.75933048077317
21,65,41.708708383447
21,68,10.371426988324838
21,71,31.078669059466446
21,72,14.915730889885948
22,31,43.008884712295945
22,32,47.931035977587264
22,37,31.156891926663043
22,39,34.97009517875475
22,40,24.62837792679221
22,41,1.0685217104724531
22,43,39.40072607506457
22,46,48.79620402262635
22,54,48.57747047691536
22,57,48.55968492863893
22,59,3.5534015129680907
22,63,3.5377767343258535
22,71,10.378975184981137
23,24,27.781558724589033
23,30,42.4617834045223
23,32,26.1127219138001
23,33,30.18623042384419
23,34,3.580051169840226
23,40,13.33720692798348
23,46,46.0319790403561
23,51,36.418985251970994
23,53,36.794898033368895
23,56,38.29495708286708
23,59,28.2743562326283
23,66,23.37670112583778
23,70,46.85762969422698
23,74,32.73556327226294
24,26,10.056773707417404
24,34,8.547896864485399
24,43,16.437615084651213
24,45,33.16954568315194
24,52,25.659679394224916
24,53,21.509401761856218
24,56,44.256465683618
24,58,17.099076226988817
24,61,36.26145632325877
24,64,11.542695615451098
24,66,49.35007485708054
24,68,6.129925083980186
24,74,39.384051355981235
25,32,6.737264181360503
25,34,3.978403484871107
25,38,37.05956740159576
25,44,28.40459706814214
25,46,12.12429729595419
25,48,47.443173368980055
25,50,7.504332465776281
25,54,29.53045085447569
25,58,47.15944363042647
25,65,4.6800134749653335
25,69,47.03413059891171
25,72,34.09867836357225
25,73,41.86955082942828
26,32,8.952869342540525
26,35,46.880547553082444
26,36,11.113922101844281
26,37,25.925735006929912
26,40,31.8008349025385
26,44,6.293561211506132
26,45,13.470995343984004
26,46,6.6290859352760245
26,47,36.58427510543979
26,48,13.272315182844668
26,53,17.267166083304648
26,56,9.454476749397307
26,60,22.331562963488
26,62,1.7561030018346357
26,65,33.18591692875223
26,68,47.09790023928993
26,71,25.40619727298077
26,72,22.598648148202
26,74,17.97602436057195
27,35,31.705621162845837
27,37,3.841429479852676
27,42,27.250082113354633
27,44,41.775630012787744
27,51,17.83644757250858
27,57,28.1859993767776
27,64,41.29728381306731
27,67,33.491221072049875
27,69,15.911482444099773
27,72,12.50699962886183
27,73,14.168173081958512
28,29,46.6099979820098
28,35,33.69414657424118
28,40,6.400290138046605
28,41,5.737654551300858
28,42,26.613170366762816
28,47,35.87528230632216
28,54,18.395649868073694
28,58,35.463402714178486
28,61,16.51865888698675
28,65,27.35032022254081
28,69,14.415271604979123
28,71,19.239155666065855
29,31,47.64431931557328
29,32,11.176317647432349
29,39,20.54576444444518
29,41,3.132022786522626
29,42,38.94014291595565
29,43,23.91013198006138
29,45,2.4880361076640045
29,48,17.860773272150087
29,50,26.43534045405914
29,51,35.56979968233826
29,53,43.17156236180896
29,54,45.951833247060215
29,55,13.271533365447274
29,60,11.668494548898511
29,64,6.026609399839239
29,66,49.88731965228403
29,68,7.016173611379312
29,70,7.088948668730538
29,71,21.748781259567764
29,72,17.494514352744915
30,39,14.355124786774592
30,40,36.173482055773846
30,48,45.4440812449233
30,49,46.574007906643736
30,53,16.9582418724463
30,54,18.665768677403864
30,55,42.87884015789103
30,57,8.321953409281363
30,61,26.44272765968352
30,65,35.011081808237456
30,67,3.1818246565001482
30,71,2.1722871399689145
31,36,13.83998814574991
31,38,38.97616922694882
31,41,38.0148807996738
31,45,24.74386252623752
31,50,31.22456561715461
31,55,22.252486327115133
31,58,30.858582043797817
31,62,26.693094907016075
31,63,31.23198733488803
31,64,47.132567786513576
31,69,36.52604694346236
31,73,18.34991257901543
32,37,28.468857840506356
32,39,27.116233649017946
32,45,8.061219932894359
32,46,26.03723774367171
32,47,30.29877098642848
32,49,42.67901670607387
32,62,1.932761970258623
32,64,40.57624000783755
32,65,26.431468795925145
32,66,39.39896851126281
32,68,10.310665649444678
32,70,15.110472577039442
33,34,39.63418062467427
33,37,43.96201630480492
33,38,46.691205829699804
33,43,37.71807615456553
33,45,36.65403220455661
33,46,32.023979464270084
33,54,47.61877732587242
33,56,35.851142403625495
33,57,30.37114622317347
33,63,12.21403908274214
33,67,26.382203583255624
33,70,23.986480075981326
34,36,36.025763101450096
34,43,25.335886518190332
34,47,8.994195057908454
34,53,10.233984218933168
34,65,22.36356823675735
34,66,9.18492014862835
34,71,21.38694415104855
34,73,15.575962320862462
35,38,28.14442689787258
35,41,44.19936307792588
35,44,46.74886598067165
35,47,0.4358999424327936
35,51,39.31683904718542
35,57,47.57531286889674
35,60,32.421347549811856
35,62,14.026625642549122
35,65,26.612700408731005
35,66,23.657511978632094
36,37,2.7891951142485496
36,41,48.31110714151871
36,42,2.3966565271686004
36,48,25.33047543953368
36,49,38.077181274626874
36,58,13.217361476654643
36,59,31.069378909794555
36,63,40.229872408199284
36,71,20.219364638142057
36,74,12.043164981848642
37,39,18.424386781394592
37,40,14.079216094548968
37,41,49.477605540956596
37,45,23.80380253399479
37,47,43.33689978439237
37,49,12.887433903795365
37,55,7.032669178278994
37,56,41.868897999650386
37,59,37.11388604377628
37,60,33.26005940027314
37,63,17.558302232092153
37,64,6.741907770055672
37,68,31.87869676633473
37,69,44.60263996058475
37,72,49.47717498794238
37,73,13.002168579277578
38,42,31.41153482644132
38,47,34.89323700255408
38,50,24.081823942618353
38,54,21.071381138937152
38,57,20.587067155742517
38,58,25.32392709099239
38,62,17.696162863354946
38,65,48.58464155132703
39,41,43.39209437169765
39,44,45.93501871253096
39,45,46.52209922957298
39,49,38.38589387227639
39,50,26.766436739067828
39,54,15.26023551933075
39,68,43.20531147887057
39,72,41.49405477261203
40,42,23.60675505856274
40,49,13.112988699148204
40,52,17.6273564996158
40,61,2.439721565565478
40,63,31.256192324051213
40,65,40.862242258362684
40,68,33.037202061950396
41,42,33.70005694409523
41,44,31.453638702249
41,45,12.841566681402766
41,46,1.5680908243129177
41,49,32.10405666435696
41,51,27.07473131027645
41,58,21.865505468881434
41,69,44.83617806230082
42,46,26.931822876225237
42,49,2.4583551870928755
42,50,36.579052440878826
42,52,27.737259824934863
42,54,3.3772898107627403
42,56,38.71341957532066
42,59,43.196826057981625
42,60,41.46140995999355
42,61,32.01558100887621
42,63,43.363800843049326
42,64,44.61677922331287
42,66,4.50549815857908
42,68,45.50253759293463
42,70,48.219116839169985
42,72,16.782965284039225
43,44,21.752586066519036
43,46,35.29895332778753
43,48,37.91694460263426
43,49,26.782000832977747
43,56,47.45947623646192
43,57,38.772307539754294
43,63,31.29098074254873
43,70,3.075914146746195
43,72,19.102228371427177
43,73,3.1636057145545404
43,74,21.008659745462438
44,54,35.33115604931783
44,55,27.846288953743397
44,59,37.9163554931691
44,61,8.972007438380247
44,62,45.43186649358525
44,67,11.973020592364847
44,68,39.054260319756914
44,69,44.29648401855239
44,70,47.590870045588275
45,48,27.771400937144453
45,50,36.45007667797983
45,54,46.840794883178056
45,55,21.841267202325053
45,57,35.39760692115287
45,64,35.444917294031505
45,66,8.963804980521967
45,73,31.996043191196943
46,47,32.74775228449342
46,50,3.4919613712202366
46,57,4.762602376014086
46,61,28.681253897303193
46,63,30.513898839429572
46,64,4.890513907261257
46,67,29.939130613636916
46,69,7.824306765649213
46,70,34.07209969558283
46,73,8.085224818016323
47,57,29.817156314580583
47,59,36.88834329247726
47,60,10.464333130734593
47,61,32.58786179891274
47,62,49.552194123350716
47,63,38.75054968740743
47,64,31.464691521560255
47,67,48.30175492042196
47,69,15.261628911050213
47,73,38.14340152519419
48,51,43.46110584430738
48,53,36.618994081644054
48,59,16.897427998788157
48,60,1.8575306017836912
48,61,22.351695856155168
48,67,45.34983164442488
48,71,8.407454072575716
48,72,10.53178395217545
49,54,18.654106833464272
49,55,26.33965703551977
49,59,39.65545145891661
49,60,8.86709461489329
49,65,36.377308966045675
49,66,21.256084540395857
49,70,42.13801426643492
50,51,47.36272122013895
50,52,11.975528511877254
50,53,16.75625489465905
50,62,29.526006014290896
50,68,28.89096348640998
50,70,17.919454590203493
50,72,34.1256389431917
50,73,47.73771596343998
51,52,6.821931246239387
51,63,15.027899583433163
51,67,26.764973033559013
51,68,33.62053861027976
51,70,3.4908651170821647
51,71,16.46555655988736
51,72,27.23414062714008
51,73,12.395578677352276
52,55,33.063577157501726
52,56,20.651768812762032
52,60,42.85935458296737
52,63,37.331055726975606
52,71,14.247821665937721
52,74,9.875977175785783
53,55,7.997663375722331
53,57,3.0264629211276093
53,65,35.94434024716337
53,66,35.51697680642165
53,67,0.514075875096115
53,72,5.635682507511802
53,73,7.214649363131725
54,56,39.59515231710316
54,59,4.816583765344612
54,69,39.26559233495166
54,72,18.01246375634651
54,73,33.54283292018814
55,57,49.96416467971126
55,63,34.950521586401436
55,64,43.06726712263846
55,65,17.731653567076076
55,68,1.296645189629153
55,69,27.727783326953848
56,57,4.099486459441754
56,58,8.257824673941027
56,62,11.317391704417373
56,69,20.258969888387885
56,70,27.432369146476248
56,71,8.416657919206388
56,72,10.232280967811114
57,70,24.084549020093256
57,72,23.627217246223424
58,59,37.77913502806296
58,61,43.119812279829986
58,67,26.28381471250633
58,68,42.49477142900455
58,70,43.009052409148985
58,72,43.8107961128217
59,65,30.289694078613344
59,66,1.9625203729564278
60,64,41.39209508839626
60,70,22.72745295163048
60,72,0.6532269788078582
60,73,14.715660951133703
61,62,23.53232513192078
61,64,48.65349556510144
61,65,13.148174371032685
61,74,42.523305473157876
62,65,37.061220895072786
62,70,36.317420316647784
62,72,26.056775285463214
63,66,17.492125814943954
63,67,5.347320105375536
63,69,31.74162728511603
63,71,10.636706912216182
63,73,29.037213083151897
64,67,23.491856676672985
64,71,4.334613770124241
65,67,44.068074167741585
65,69,29.418148507208397
65,71,0.7603998372218701
65,72,21.668287226150635
66,67,19.40870494355628
66,72,18.867825864307886
66,73,4.872233630345734
67,71,22.755543465320216
68,69,48.83864226025032
68,70,20.970128563408412
68,71,9.459713019480088
68,72,1.983150916448928
69,71,14.15169394850137
70,72,9.683170332111773
71,73,34.45085855257407
