Edge1,Edge2,Weight
25,47,13.832145448681587
25,48,27.904436083031857
25,49,10.06025274030265
26,27,34.65496213355765
26,29,14.539533509805757
26,32,41.729949387095154
26,41,0.0489322231006617
26,43,15.564327313036769
26,44,24.87816879209181
26,46,18.619411350036863
26,47,23.231450126547635
27,33,37.4507460250411
27,36,2.377956436061346
27,37,6.145426186234415
27,39,33.63688033085812
27,43,13.351911014670598
27,45,24.351060705162407
27,47,40.52547489211625
28,31,6.158778997293529
28,35,38.55567178643929
28,39,28.175254768226228
28,47,15.097226208075416
29,30,20.388567977353127
29,32,49.604993188626146
29,38,2.623077401831031
29,39,26.23405185912022
29,42,49.27261594820976
29,43,32.83519701583636
29,45,37.07685892972512
29,49,9.482630373050638
30,35,36.7934003356184
30,38,1.934556550550498
30,41,27.693888516910782
30,47,26.519252679221715
30,49,10.705635483557547
31,39,30.239877614254123
31,49,10.232337541029219
32,35,31.92408145250444
32,36,25.11804781043237
32,38,20.66681460448346
32,40,30.17995601346358
32,41,14.673409266055387
32,42,21.520949728950946
33,36,7.310698735424665
33,41,21.3281383650408
33,44,47.05307000667891
34,42,38.79820974066622
34,43,22.64075564008996
34,44,37.74968108350301
35,37,7.901818055442544
35,40,5.680875440805233
35,43,23.73480482686643
35,49,26.99644479939365
36,37,37.86014074737715
36,42,34.671222160731915
36,46,18.8597311421908
36,47,40.51537401731575
36,48,30.365065841532896
36,49,34.38255453051845
37,40,2.674308262031361
37,48,6.573997949301058
37,49,38.36645097924773
38,39,24.21257151726108
38,40,5.006188653354416
38,47,27.632143903363506
38,48,2.3281489819655663
38,49,6.380224519506367
39,41,47.69804739444686
39,46,3.2973595496503916
40,44,23.89440471176174
41,47,35.370320637264086
41,49,19.253657345403546
42,43,45.416243093439185
42,46,27.576773172084433
43,44,5.626114149187734
43,46,18.64398286159186
43,47,1.832014275035737
44,46,1.5636525626945452
45,48,2.840802592083591
45,49,29.667476106852607
46,49,22.223385580841477
47,49,18.015802045903463
