Edge1,Edge2,Weight
10,81,36.336077216574644
10,83,21.778861823894925
10,84,18.88044631303601
10,86,3.5067676756487085
10,94,17.11321831638692
10,96,13.285733722160254
11,17,35.837130929103324
11,19,41.50437250463218
11,31,21.117688055455496
11,32,48.47862155820109
11,36,18.37000152244721
11,38,43.91753549233265
11,40,22.824472797363534
11,46,42.06940408721434
11,50,19.93160549422034
11,51,18.240250972213573
11,53,46.31849453660332
11,59,40.260982775643136
11,60,35.443493975374864
11,62,2.431776356166088
11,64,36.408523886066504
11,65,16.52127163778807
11,74,30.03493431585112
11,76,33.2608943075879
11,78,31.49209885119577
11,79,29.469365569080974
11,83,37.40104407988514
11,85,25.188364981272528
11,91,32.43930858760203
11,92,8.390399735067694
11,93,43.39233484637183
11,94,7.301395945807748
11,97,15.35755017358325
11,98,13.867197421707377
12,16,16.819772142882606
12,17,17.76768451724368
12,21,13.710114157925924
12,25,25.846557299673666
12,39,35.02951747223613
12,41,25.781790553019846
12,48,42.0491729852165
12,52,0.11066841449479115
12,57,31.90830862599046
12,59,34.204182770194265
12,70,25.470664695328843
12,72,26.249702728070645
12,75,25.638922403889385
12,79,17.891251766641464
12,80,23.55404829652916
12,81,49.4329119539325
12,82,8.154927866865048
12,95,36.73441845317586
13,14,17.542003755289294
13,17,8.621199095526338
13,19,14.793612698674535
13,21,19.604008736787698
13,22,14.726582539764866
13,25,46.32429294011279
13,30,21.627817454001487
13,33,3.206580369554446
13,38,45.85831682853091
13,40,10.690194850581685
13,41,22.98059861584306
13,43,17.389954743629477
13,49,42.81071165571953
13,53,1.436308898813493
13,55,22.878683485654168
13,63,39.05493698696732
13,65,5.3034989879098156
13,70,8.669971448279846
13,79,23.907981711735076
13,84,12.038349331970776
13,88,33.36860026799033
13,89,11.0333408780854
13,93,30.13531454400386
13,96,23.93134269109783
13,98,17.492969588813807
13,99,37.908336868880035
14,16,34.48109456878195
14,17,44.66783069774857
14,18,5.4848937937575615
14,19,17.733207463931635
14,21,15.296569633178624
14,28,20.329053670919112
14,31,13.825221415502952
14,33,12.405045372807615
14,34,12.520144226263834
14,35,47.317177749624825
14,39,5.664339806317786
14,40,26.10498604923092
14,41,37.784217082353
14,43,12.424064584372307
14,46,18.125253337532175
14,49,14.83804763595981
14,50,45.279470713090824
14,51,8.799745434127942
14,53,44.99065413831076
14,55,1.2196193016647427
14,61,27.346996402426605
14,69,19.934753117282344
14,70,0.7474415151331848
14,81,41.04852854800937
14,82,18.915804036910178
14,84,14.489647400772315
14,87,16.488672429338024
14,89,38.13050197068245
14,96,26.816655701812213
14,97,39.543172784610725
15,16,0.7719874504833135
15,19,8.06055093399558
15,20,42.492431656682655
15,23,21.223816953684548
15,24,34.48648015366263
15,25,5.212149497641788
15,29,32.54494091357645
15,32,1.0089428974421
15,34,24.433910642793244
15,36,28.099736099139655
15,39,36.08123438628999
15,43,24.492279228761493
15,44,39.71094476660675
15,45,6.7038340788370565
15,46,16.77858057172373
15,48,8.297094794620186
15,49,38.2807154128957
15,58,2.2695303595363594
15,64,32.584864251981664
15,65,12.904763749437482
15,67,43.92721156402836
15,74,49.5861724641646
15,77,7.858621376608566
15,83,44.97061791193913
15,89,9.988264849624034
15,93,13.837706175415871
15,95,22.653364372870815
15,97,2.1075692643122923
16,22,32.234283864311884
16,27,6.116955702331028
16,40,39.334477640864655
16,46,33.143069381928235
16,47,49.670824003316206
16,50,23.218336860089188
16,52,20.07671335987497
16,55,0.5387018261597876
16,62,44.9295198868702
16,63,49.62031989149895
16,64,34.691918272122955
16,66,41.14771399266451
16,72,21.20472484668623
16,73,10.813441309293454
16,74,14.639659247252624
16,76,11.75143936015542
16,77,43.77561166095907
16,78,4.291905971931937
16,82,40.0373216568392
16,86,32.958505853259624
16,89,9.700044196742535
16,91,27.68241826831957
16,94,44.0132883410735
16,99,22.80407971723244
17,19,20.130260665483128
17,26,41.67580215156417
17,29,10.643510799986844
17,32,23.79934421131415
17,33,8.311151279929962
17,41,0.2796233358771827
17,46,19.14075591442193
17,55,31.273297245034993
17,60,29.18460876047503
17,61,9.957839838358002
17,63,11.724942261530119
17,64,46.205577277087265
17,66,33.95035138788206
17,78,27.336443252929186
17,82,24.715799001779963
17,92,9.6073760235602
17,94,9.889560741522935
17,97,41.2372823654033
17,98,6.466300871622421
18,23,11.608682969289601
18,26,33.73027582236158
18,28,9.891974924296399
18,30,48.29741938078354
18,32,18.934945711982
18,33,39.327221662323
18,34,49.31284547514932
18,35,48.188063818062105
18,38,5.9798238430831425
18,42,29.44509805895212
18,43,24.21965166495849
18,50,36.07663716603714
18,51,25.63548401824795
18,53,33.868445773445686
18,54,33.02624276766851
18,56,18.21119766114862
18,60,26.156805102201208
18,64,7.339315936809826
18,66,18.13748882706929
18,67,14.683230077606746
18,76,3.2976290855785684
18,82,28.93790859211621
18,84,42.403582261037776
18,92,14.482584113126595
18,96,27.728309361053512
18,98,43.02729951090928
19,22,15.336140482839461
19,23,46.98973290653174
19,25,42.89980234049
19,28,23.82770039760872
19,30,9.910191077276204
19,37,8.184730036451327
19,40,45.33227395520116
19,41,3.1176277521905216
19,44,37.82834356442586
19,46,28.30948517331187
19,51,26.871415688736842
19,52,46.49208078350514
19,53,34.1828801543
19,56,31.74651395074645
19,69,17.54272746624408
19,73,17.698322364452405
19,75,4.406608332131517
19,76,46.3277493531022
19,78,39.467898395730074
19,81,19.847955177131933
19,82,7.87091887236151
19,85,39.27614759018165
19,87,32.08553068098813
19,94,33.43632258296797
19,99,41.30147458854713
20,25,3.8756563100329986
20,26,30.672721189880985
20,32,46.27592865145979
20,35,6.588313151497105
20,36,34.34974161868346
20,40,49.23897207751753
20,46,18.58735632249957
20,47,49.73115794961357
20,49,12.65436053068364
20,50,48.49545823917546
20,55,26.687081026079575
20,57,24.403352291937132
20,59,12.148632755613503
20,70,23.942612042363187
20,74,27.02912424997624
20,75,25.345281052022823
20,76,42.38736949107179
20,77,17.417254427513274
20,78,30.056009045354553
20,79,35.08808625974267
20,81,32.76100122591019
20,84,39.0091846081321
20,86,0.08216662372213523
20,89,0.5618434556234841
20,91,44.88326583678853
20,98,11.986077309689103
20,99,42.39031414756977
21,24,36.50389034641388
21,26,24.09384299776956
21,30,21.070554425980337
21,32,46.94873405116926
21,33,20.439359012459597
21,36,31.33563073841715
21,39,14.58865693321097
21,40,48.65663446288629
21,45,35.88674443691276
21,48,15.193938905001847
21,49,28.50503138822104
21,60,24.113105131520662
21,62,26.080094956279364
21,63,43.34693120011626
21,67,17.30521117086615
21,72,15.875273430775572
21,74,12.999831887890945
21,81,37.606526873158884
21,88,0.29154498914314986
21,90,5.783316664855126
21,91,28.94737673657785
21,92,32.55449524223582
21,94,42.38422680290999
21,99,13.863886850654373
22,27,37.49253498792187
22,33,45.77083341471207
22,41,39.08143966281548
22,43,49.666844881128725
22,45,28.809270417908433
22,46,30.471378699692774
22,47,8.223286858476763
22,49,23.51540966308884
22,53,18.01562894409054
22,55,5.056729921108438
22,65,1.292982542359139
22,69,43.478082180918854
22,71,1.3774865672129821
22,74,6.403720989017159
22,75,28.14662972263645
22,78,29.32618446513557
22,79,29.309590552269814
22,80,12.519865622145742
22,84,38.3685493430132
22,85,3.03768868253253
22,87,14.148346105789427
22,88,0.45816263262385415
22,95,2.2067740918478576
22,97,46.743079518311994
22,99,0.97046464647082
23,26,16.117084379755873
23,30,44.33899599382728
23,31,43.96057778852441
23,35,33.64507432693054
23,40,45.98068401037162
23,42,10.249291865083421
23,44,4.854972534619778
23,47,18.86149166659924
23,49,6.085800777166578
23,51,21.42956258566184
23,52,0.7057076847804711
23,58,27.461094615731685
23,59,27.952587521544835
23,69,10.992487257416588
23,73,42.03347515845876
23,76,1.3397052685686806
23,81,47.98231630644083
23,83,37.48821485172376
23,87,47.09710735071822
23,89,24.486387339793513
23,90,47.0362905067878
23,91,40.32702166437334
23,92,13.092151924292944
23,96,20.69346570566386
24,27,18.32007129318121
24,28,19.69008762612374
24,33,39.93689468633575
24,43,7.113905413384291
24,45,19.063273162014475
24,46,26.7119038079548
24,47,43.18571513009571
24,49,16.54354239531706
24,50,32.61090434709789
24,53,7.5182724659130065
24,61,46.14253316194816
24,67,2.878002686041853
24,74,3.883873385907366
24,78,45.868404225359896
24,79,28.624136305601827
24,80,16.742363920697017
24,82,48.321162858780866
24,85,16.58487605034564
24,90,44.756169644560714
24,92,3.114222114519288
24,97,35.00613130308917
24,98,49.303024211906084
24,99,17.903946986690762
25,26,26.497574233015854
25,30,7.9866846161510905
25,31,5.406816787938884
25,33,27.55251853409595
25,36,44.845724925197636
25,37,36.24053591158176
25,40,33.07189320246302
25,41,48.79445072980963
25,47,30.862737836394636
25,48,3.3410451997380965
25,49,0.9357204388231399
25,52,13.830737909822755
25,54,23.513756132448993
25,55,3.730402210794331
25,60,27.24207172693801
25,62,24.54637864361492
25,67,21.99615005284269
25,84,35.75225416543334
25,91,49.696536759799045
25,94,7.351156170443762
26,28,9.849664754260434
26,29,11.872027827557824
26,35,28.016486416424417
26,42,2.0747287356918163
26,43,49.44610226760048
26,50,37.15628208802168
26,51,11.86857274883391
26,53,34.67765407711998
26,56,26.310371006716494
26,64,16.63319920823011
26,66,6.358518570555849
26,68,1.2499557061613764
26,70,49.6931902129529
26,72,26.749973741543048
26,78,34.838463053504945
26,79,42.016346818616675
26,83,22.305867213949764
26,85,2.25043890400734
26,86,45.231664144869605
26,89,23.22217607620488
26,91,18.360583439825966
26,92,7.338040987899458
26,99,45.02589920964788
27,30,36.8584532304541
27,38,49.11160407076459
27,41,3.1957805642552017
27,46,43.35205823162308
27,49,7.530308473721087
27,55,0.5584722932559405
27,57,10.395497769450424
27,58,27.81229538773805
27,64,24.055248119293278
27,66,32.89146727105947
27,78,41.64071198317741
27,83,37.905348289910776
27,88,8.174300165855753
27,90,32.66216283335946
27,93,30.970007615308266
27,94,35.532262827255536
28,30,24.724321129428123
28,38,44.13263179680625
28,41,17.865282005415416
28,42,27.90023671792626
28,49,49.86319879278217
28,52,18.011266032831575
28,56,1.125816828058318
28,58,13.20636953845481
28,60,16.741310669229904
28,62,12.878029616200193
28,63,34.842062556069195
28,64,42.65381681545819
28,67,26.357329725872745
28,81,16.70224205077296
28,86,0.5394213110598456
28,89,37.35968370436365
28,94,22.131932082573012
29,35,22.55605277461164
29,36,18.529783590965316
29,38,9.449704098787853
29,42,41.107568641934336
29,44,1.8372065148820615
29,45,17.657531898094668
29,48,3.4866831909835474
29,49,41.13145458237517
29,51,21.6675241584183
29,54,8.81486667717904
29,60,33.7440304435787
29,62,26.581412059096344
29,64,27.79250333216257
29,71,20.0440545819592
29,73,44.088901309374215
29,82,48.35100901351927
29,85,1.4041739552755894
29,86,3.095733702998987
29,87,49.22313552046829
29,88,21.548747216047992
29,93,13.53754378626758
29,97,1.4767888032477416
29,98,23.502805245055097
30,36,5.6607773259302885
30,40,15.514114967355031
30,42,34.059322062117914
30,44,20.79714835794227
30,49,27.24312322373523
30,50,22.059455918199326
30,52,17.19955854114657
30,54,24.735863924090275
30,56,13.737759042622777
30,57,39.75052068204337
30,62,31.518492925448317
30,63,32.32199085432163
30,66,19.15569305695976
30,70,7.481130970780131
30,73,19.209830226707304
30,83,11.300338831436186
30,84,46.06648139817649
30,90,44.97500470104694
30,91,13.282004115938461
30,95,12.860442451830762
30,98,6.556239647556711
30,99,13.30277360005815
31,32,10.642714218303507
31,35,2.244391708026633
31,36,5.774928586196265
31,38,40.81514415425707
31,39,10.59735899945135
31,43,37.55117419963903
31,51,8.36271554724295
31,60,1.0219416534042347
31,68,6.199069334869911
31,69,18.805347015707667
31,70,24.401575358853382
31,75,4.013626816868382
31,78,7.503606124752682
31,79,2.0135429922374657
31,82,28.056117597969948
31,91,30.145838395063873
31,93,42.968136841104695
31,94,2.7836133467911917
31,98,35.806879387366855
32,34,2.425483188910488
32,37,45.815186820295864
32,39,10.35682392302078
32,40,18.230261125641267
32,49,25.248757695726475
32,53,45.0956322522858
32,55,29.04302154848631
32,58,48.05136042154211
32,62,3.304973520422849
32,65,13.153498233182553
32,66,38.138471454721326
32,67,43.613966735024356
32,69,21.418633087374882
32,74,6.11421464452217
32,77,32.48653106023327
32,78,49.50224808076744
32,79,35.77444942485044
32,86,47.23808881410751
32,89,43.92609193915903
32,90,32.598750066803646
32,95,8.160441293349624
33,34,42.15932716002549
33,37,24.141946126287817
33,40,38.94677259259967
33,41,42.48284588107947
33,43,20.535433853364722
33,44,36.664677275532185
33,46,41.76089972818874
33,49,44.3149210688059
33,53,9.677378237116812
33,57,11.388752262113112
33,58,47.312912706647595
33,59,23.335107172094304
33,61,30.430233436907688
33,62,41.20919607338161
33,66,3.294764384119536
33,68,45.640318681166995
33,69,3.3920949359505737
33,71,43.89586915925831
33,72,34.00958715176651
33,73,32.3458067775476
33,74,1.5269309089859129
33,78,34.021347377369985
33,84,19.18590138543248
33,87,2.7119259708788146
33,93,0.24310657397915159
33,94,13.067115299167847
33,95,18.769142766837412
34,37,35.434182134457984
34,38,40.78993270628036
34,42,28.11339716470304
34,47,7.086735341204609
34,50,43.021234465668
34,53,15.413596222569891
34,55,14.915215094591089
34,61,39.825564116750215
34,63,3.4536681437955186
34,69,17.72332531038659
34,74,40.42211472837153
34,77,6.831456550939135
34,80,32.61819168300199
34,83,38.280460870246166
34,85,21.064115762171454
34,95,9.74434607945851
34,97,27.90964864346889
34,98,44.00894354660068
34,99,0.34149706148284276
35,42,38.799602549739625
35,44,26.017916880833138
35,53,32.93612538564949
35,54,4.35428105944125
35,56,41.28030052173235
35,57,38.60839824902532
35,61,35.02843573416414
35,72,1.9953190499818807
35,75,2.1016690992342992
35,78,24.405506970254393
35,90,5.250027749161723
35,94,8.90391360024872
36,47,4.584398576947846
36,49,6.204653944698052
36,50,25.217065651624075
36,56,12.375088878365425
36,57,38.62205063173694
36,58,32.78877916039619
36,61,49.93477768546796
36,63,11.932784050269374
36,65,4.125397507383349
36,66,11.458231764799637
36,68,17.671820352553127
36,69,48.537414165250794
36,70,5.027785895233783
36,77,1.3840101841066876
36,79,14.157670699488984
36,84,28.183358388869024
36,90,40.9469111974545
36,91,3.4852687671708127
36,94,37.83008102866529
36,98,11.584691071029113
37,44,25.68940364629986
37,48,13.825536339088835
37,50,6.729655862441369
37,55,46.37441064591403
37,56,40.17625412725117
37,58,41.03482813726669
37,68,14.391178949080235
37,69,47.894724809218594
37,71,2.2125536036041895
37,72,23.41596479450243
37,77,17.58035085643406
37,79,47.97801851177676
37,90,28.664729626710795
37,95,11.199311608609497
37,96,14.793985920196311
38,46,16.9641597786283
38,60,47.71599634799591
38,62,44.76040247126472
38,63,12.907932103978204
38,64,12.639856908513309
38,65,30.091896104559048
38,68,0.4297876567876002
38,70,26.88612363891022
38,73,25.32831506463423
38,77,16.950104592257105
38,80,14.518159727636087
38,84,25.879015775154627
38,89,7.6602785511285685
38,90,44.069079891812386
38,92,9.970874078208091
38,97,44.59498317451417
39,41,44.137609599789336
39,42,20.68581873243679
39,45,44.65714319527858
39,46,31.45495271210974
39,69,5.53691632575975
39,70,29.393016151465375
39,71,28.69236709218842
39,72,46.607068086853765
39,77,45.482275749128775
39,82,12.843937445766363
39,87,15.168593584374895
39,90,34.76616765461269
39,91,25.35825778392691
39,95,7.265368356162738
39,96,30.886411312992916
39,99,4.999585999744283
40,54,18.263278727191445
40,56,43.57997559411148
40,57,13.248819065486794
40,58,49.99959636593116
40,59,12.550777586485633
40,61,48.2279967556417
40,64,13.063346707780632
40,67,38.92350872187671
40,70,2.731080624331661
40,71,48.998126682622605
40,79,8.037264833463913
40,80,7.617162111732045
40,84,7.715643981477161
40,86,24.693238901514842
40,92,37.95144971961154
41,54,27.68006476604884
41,55,23.667553162347442
41,58,34.43723830434178
41,59,49.208056851587415
41,63,21.257008640899194
41,66,9.228833802523145
41,68,41.93864176467837
41,69,38.77376899136852
41,70,5.1283898750841495
41,71,29.43438025206736
41,76,42.23089732020563
41,78,41.4604412772575
41,80,47.05022631086317
41,83,9.16872016981723
41,89,3.702633074183254
41,90,34.74315185604833
41,91,10.538003189891182
41,94,49.03304317046222
41,98,14.909264201316624
42,45,48.04244866151101
42,46,1.0270367946860592
42,50,15.775612431791364
42,55,15.339715232435818
42,56,25.42218507530414
42,61,45.1648182149336
42,63,12.177583113559937
42,64,46.06231179973149
42,69,41.41021945229649
42,80,15.57604345852816
42,81,42.32082521601034
42,92,32.43047982180785
42,97,9.072932762184616
43,45,32.39206334270198
43,46,37.463205625553655
43,47,5.720987492709178
43,50,6.81658818766715
43,51,35.81353354466445
43,54,5.374556719037082
43,61,17.21519705044694
43,62,23.72102103976567
43,67,24.07638077203454
43,69,5.009533235364804
43,71,0.8775104569845371
43,78,40.756394165949665
43,80,38.08709922610912
43,82,26.834353267674942
43,84,15.265028297098748
43,89,18.927239351328538
43,90,0.6275357912329194
43,91,31.42999723577574
43,92,4.768236239932971
43,93,23.17417878574218
43,95,46.16809507798041
43,98,1.5419182254879982
44,48,23.969929818731888
44,50,29.925805973832038
44,52,39.97119625650338
44,55,49.66072667967507
44,62,45.54681565005246
44,63,49.24200494600321
44,64,10.236490380054075
44,67,35.78749356809914
44,69,1.5472429298210466
44,71,11.674684560127924
44,74,32.62647563416553
44,75,29.999820314683152
44,76,36.77959173915729
44,77,48.371279055086895
44,78,15.043694149231335
44,87,36.32775016332727
44,92,9.40086669659318
44,94,3.8019415491903463
44,95,4.511514752250778
44,96,12.505544162225423
44,98,7.083636809033845
44,99,43.514170849948506
45,47,36.85579200838458
45,49,49.51214036322784
45,53,20.966239439767108
45,55,40.14060049227183
45,57,10.135718569188601
45,60,23.019736269784087
45,62,35.67575739618545
45,67,14.564954895977888
45,68,5.39255735683356
45,76,29.657005646549152
45,82,28.2412127809465
45,86,12.876821307206365
45,88,7.76303683175747
45,89,49.01708035107405
45,93,48.32430613598917
46,48,24.952611038565664
46,49,0.655840914565714
46,52,12.235759692668251
46,53,39.71906545556414
46,56,34.608846618076925
46,57,27.203303705414733
46,59,27.537511665093394
46,60,4.929258520830188
46,61,4.062801128962507
46,74,47.95687755593831
46,79,13.017404154597761
46,81,17.510427181441234
46,90,38.136033586036625
46,98,31.210107700653328
46,99,31.174312327010256
47,48,44.27674303042677
47,51,39.75511837276326
47,53,49.056035501532
47,58,1.9191621243511647
47,60,8.444968880551219
47,62,19.246921334170224
47,64,10.822365663712752
47,65,28.35024777328711
47,68,14.86978983327396
47,71,35.305932928125046
47,73,5.175737369554584
47,75,9.542077089294294
47,76,47.12338034263303
47,83,31.972748455135463
47,87,28.270524989331157
47,90,43.52044209193851
47,91,41.309661804955965
47,94,15.59728552942362
47,96,48.70800012128086
47,97,32.997366537447654
48,56,21.228236268288413
48,58,25.690064732943537
48,59,44.5937434699341
48,67,0.899186329246493
48,69,3.037152460865605
48,76,16.16831646524883
48,81,3.7230388980665885
48,85,29.9158127139728
48,89,20.22886477839326
48,91,18.528311900803818
48,95,5.666205603993718
48,97,36.84635825376616
48,99,45.25373620695811
49,53,41.71135005398017
49,56,16.22939569654216
49,58,23.37181169049404
49,65,45.49820248318836
49,66,9.0021457247895
49,67,7.985786348634099
49,68,18.828037744427235
49,70,22.18717254293912
49,80,8.64247262145435
49,85,43.01800859453914
49,87,30.628419769087888
49,91,32.270432736801034
50,52,11.66858258592569
50,54,34.61645552651949
50,55,25.23568387644896
50,56,10.21024866682015
50,60,32.683901957808565
50,63,20.067723290106983
50,65,21.402747555528467
50,70,49.77983155432737
50,73,32.60523931332423
50,77,16.702374824487936
50,82,22.744761362491268
50,88,7.5778400637462
50,94,40.1218688084105
50,97,25.695402126721962
51,66,17.807644090459444
51,69,2.0173761393835643
51,72,34.90484440291623
51,73,4.812746014153263
51,78,39.49361910972559
51,83,46.169216642885935
51,85,15.412280623838248
51,88,9.486724839898407
51,89,4.38147044438037
51,90,25.297091124238968
51,93,41.19249286295519
51,95,17.86873396365883
51,96,35.420571536764385
52,54,15.935120077622035
52,58,41.58974780880374
52,61,10.257899694947758
52,64,14.734249257175797
52,68,6.868089704124736
52,69,18.99244440310504
52,77,21.299485139325558
52,83,6.615384431350529
52,91,19.908369167876046
52,96,23.121950007405683
52,99,27.99279834024467
53,56,39.98528696965411
53,59,4.396458556495098
